Date,Open,High,Low,Close,Volume
2016-09-26,62.4900016784668,62.560001373291016,61.86000061035156,62.310001373291016,6207400.0
2016-09-27,62.529998779296875,63.36000061035156,62.439998626708984,63.310001373291016,5228300.0
2016-09-28,63.22999954223633,63.689998626708984,63.0,63.45000076293945,5251900.0
2016-09-29,63.279998779296875,68.83000183105469,62.709999084472656,67.44999694824219,43098800.0
2016-09-30,68.4000015258789,70.4000015258789,68.1500015258789,68.5,34879500.0
2016-10-03,68.08000183105469,69.27999877929688,66.87000274658203,67.11000061035156,10153600.0
2016-10-04,67.69999694824219,67.69999694824219,66.55999755859375,66.68000030517578,9746400.0
2016-10-05,66.83999633789062,67.41999816894531,66.55000305175781,66.83999633789062,6362000.0
2016-10-06,66.80000305175781,69.31999969482422,66.2300033569336,67.54000091552734,12957200.0
2016-10-07,67.52999877929688,68.33000183105469,67.48999786376953,68.19000244140625,8398100.0
2016-10-10,68.33999633789062,68.58000183105469,67.05999755859375,67.25,7029800.0
2016-10-11,67.0,67.08999633789062,65.44999694824219,66.08999633789062,8910600.0
2016-10-12,66.48999786376953,66.48999786376953,65.05999755859375,66.05999755859375,6615700.0
2016-10-13,65.55000305175781,66.05999755859375,64.30000305175781,65.69999694824219,7236600.0
2016-10-14,65.94000244140625,66.58999633789062,65.44999694824219,65.69999694824219,6743100.0
2016-10-17,65.52999877929688,65.70999908447266,65.08999633789062,65.19000244140625,6348200.0
2016-10-18,66.18000030517578,66.22000122070312,65.56999969482422,66.0999984741211,5966900.0
2016-10-19,65.87999725341797,66.06999969482422,65.30999755859375,65.79000091552734,5414700.0
2016-10-20,65.4800033569336,68.16999816894531,65.4800033569336,67.33999633789062,13579000.0
2016-10-21,67.11000061035156,69.44000244140625,66.69999694824219,67.93000030517578,19676600.0
2016-10-24,68.4000015258789,68.44999694824219,67.4800033569336,68.05999755859375,6669600.0
2016-10-25,67.9000015258789,68.25,67.4800033569336,67.70999908447266,5370000.0
2016-10-26,67.30999755859375,68.62000274658203,67.25,68.19999694824219,9241200.0
2016-10-27,70.80000305175781,71.62000274658203,70.0,70.08999633789062,33941700.0
2016-10-28,70.5199966430664,70.52999877929688,67.66000366210938,68.4000015258789,17952700.0
2016-10-31,69.0,69.51000213623047,68.68000030517578,68.72000122070312,10108300.0
2016-11-01,69.0,69.3499984741211,67.54000091552734,68.33999633789062,8910100.0
2016-11-02,68.45999908447266,68.5999984741211,67.02999877929688,67.08999633789062,15183000.0
2016-11-03,67.69000244140625,68.56999969482422,65.93000030517578,66.94999694824219,15642500.0
2016-11-04,65.73999786376953,67.41000366210938,65.73999786376953,66.7300033569336,8584300.0
2016-11-07,67.72000122070312,68.58000183105469,67.38999938964844,68.45999908447266,9205300.0
2016-11-08,68.22000122070312,68.70999908447266,67.62999725341797,68.2699966430664,6696600.0
2016-11-09,66.62999725341797,68.08999633789062,66.25,67.87999725341797,11604400.0
2016-11-10,67.80999755859375,68.20999908447266,64.31999969482422,66.30999755859375,17774400.0
2016-11-11,65.87000274658203,67.0,65.83999633789062,66.87999725341797,10239800.0
2016-11-14,67.41999816894531,67.41999816894531,65.93000030517578,65.93000030517578,8256800.0
2016-11-15,66.26000213623047,67.16000366210938,65.94999694824219,66.7699966430664,9615200.0
2016-11-16,66.70999908447266,66.70999908447266,65.6500015258789,66.30000305175781,9552200.0
2016-11-17,66.44000244140625,66.7699966430664,66.16000366210938,66.66999816894531,6982500.0
2016-11-18,66.68000030517578,67.45999908447266,65.94000244140625,67.30999755859375,9889300.0
2016-11-21,66.86000061035156,67.19999694824219,66.1500015258789,67.0999984741211,7868900.0
2016-11-22,67.56999969482422,68.5999984741211,67.04000091552734,68.30999755859375,9803600.0
2016-11-23,68.33000183105469,68.5,67.75,68.12999725341797,4820300.0
2016-11-24,68.33000183105469,68.5,67.75,68.12999725341797,4820300.0
2016-11-25,68.16000366210938,68.41999816894531,67.70999908447266,68.29000091552734,4200100.0
2016-11-28,67.41999816894531,67.69999694824219,66.80000305175781,67.0999984741211,8225200.0
2016-11-29,67.2300033569336,67.54000091552734,66.62999725341797,66.7699966430664,6544900.0
2016-11-30,66.80000305175781,68.30999755859375,66.5,68.12999725341797,12470000.0
2016-12-01,67.72000122070312,67.91999816894531,63.779998779296875,64.16000366210938,16563900.0
2016-12-02,63.95000076293945,66.33000183105469,63.95000076293945,65.83999633789062,9687000.0
2016-12-05,66.37999725341797,66.94000244140625,65.69000244140625,66.36000061035156,8708200.0
2016-12-06,66.6500015258789,67.4800033569336,66.5,67.44999694824219,6701800.0
2016-12-07,67.3499984741211,68.33999633789062,66.95999908447266,68.33999633789062,7202700.0
2016-12-08,68.41999816894531,69.18000030517578,68.37000274658203,68.55000305175781,5552600.0
2016-12-09,68.61000061035156,68.88999938964844,67.80000305175781,68.5199966430664,5551800.0
2016-12-12,68.37000274658203,68.6500015258789,67.91999816894531,68.47000122070312,5615200.0
2016-12-13,68.72000122070312,70.23999786376953,68.48999786376953,69.33999633789062,8494200.0
2016-12-14,68.63999938964844,69.18000030517578,67.3499984741211,67.55999755859375,9957700.0
2016-12-15,68.0999984741211,68.7699966430664,67.30999755859375,68.02999877929688,7162400.0
2016-12-16,68.48999786376953,68.48999786376953,66.30000305175781,66.45999908447266,18155600.0
2016-12-19,66.79000091552734,67.43000030517578,66.63999938964844,67.0199966430664,7884700.0
2016-12-20,67.37999725341797,67.55999755859375,66.7699966430664,66.91000366210938,6685400.0
2016-12-21,67.06999969482422,67.3499984741211,66.81999969482422,67.16000366210938,5211400.0
2016-12-22,67.63999938964844,67.75,66.45999908447266,66.76000213623047,5900200.0
2016-12-23,66.88999938964844,66.94000244140625,66.5199966430664,66.86000061035156,3088100.0
2016-12-26,66.88999938964844,66.94000244140625,66.5199966430664,66.86000061035156,3088100.0
2016-12-27,67.13999938964844,67.58000183105469,67.05999755859375,67.25,3028200.0
2016-12-28,66.6500015258789,67.06999969482422,65.69999694824219,65.75,6547200.0
2016-12-29,65.5,66.08000183105469,65.41999816894531,66.04000091552734,3700800.0
2016-12-30,66.25,66.3499984741211,65.04000091552734,65.19999694824219,5941900.0
2017-01-02,66.25,66.3499984741211,65.04000091552734,65.19999694824219,5941900.0
2017-01-03,65.86000061035156,66.13999938964844,64.5999984741211,65.4000015258789,9519800.0
2017-01-04,65.66999816894531,65.94999694824219,65.26000213623047,65.47000122070312,6221700.0
2017-01-05,65.22000122070312,65.9800033569336,65.05000305175781,65.55000305175781,5998900.0
2017-01-06,65.4800033569336,65.87000274658203,64.86000061035156,65.52999877929688,6749400.0
2017-01-09,65.52999877929688,66.2699966430664,65.48999786376953,65.6500015258789,4769200.0
2017-01-10,65.94999694824219,66.16000366210938,65.56999969482422,65.62999725341797,6076000.0
2017-01-11,65.75,66.11000061035156,65.41999816894531,66.0999984741211,8349800.0
2017-01-12,65.3499984741211,66.18000030517578,65.05000305175781,66.12000274658203,6113600.0
2017-01-13,66.25,67.08000183105469,66.16000366210938,66.87999725341797,6177400.0
2017-01-16,66.25,67.08000183105469,66.16000366210938,66.87999725341797,6177400.0
2017-01-17,66.70999908447266,66.97000122070312,63.150001525878906,64.19000244140625,22426300.0
2017-01-18,64.66999816894531,66.08999633789062,63.810001373291016,65.12999725341797,15883200.0
2017-01-19,64.97000122070312,65.4000015258789,64.36000061035156,64.44000244140625,9429200.0
2017-01-20,65.19000244140625,65.73999786376953,62.619998931884766,62.880001068115234,20936900.0
2017-01-23,58.66999816894531,58.66999816894531,53.77000045776367,54.880001068115234,94436000.0
2017-01-24,55.02000045776367,55.77000045776367,54.70000076293945,55.0,41751800.0
2017-01-25,56.099998474121094,56.97999954223633,55.5,56.900001525878906,27307900.0
2017-01-26,55.349998474121094,55.4900016784668,53.5,54.04999923706055,37888200.0
2017-01-27,54.650001525878906,54.7599983215332,54.0,54.2400016784668,23474400.0
2017-01-30,54.38999938964844,54.400001525878906,53.54999923706055,53.61000061035156,14853900.0
2017-01-31,53.61000061035156,53.63999938964844,52.83000183105469,53.43000030517578,13995400.0
2017-02-01,53.63999938964844,53.81999969482422,52.86000061035156,53.150001525878906,16102100.0
2017-02-02,52.95000076293945,53.099998474121094,52.369998931884766,52.65999984741211,14481200.0
2017-02-03,52.95000076293945,53.220001220703125,52.75,52.97999954223633,10965300.0
2017-02-06,53.310001373291016,53.40999984741211,52.81999969482422,52.880001068115234,8215100.0
2017-02-07,53.220001220703125,53.279998779296875,52.7599983215332,53.27000045776367,10374100.0
2017-02-08,53.38999938964844,53.38999938964844,52.720001220703125,52.88999938964844,9229000.0
2017-02-09,52.90999984741211,53.099998474121094,52.7599983215332,52.880001068115234,7615100.0
2017-02-10,53.099998474121094,54.279998779296875,52.93000030517578,54.0,14042200.0
2017-02-13,54.58000183105469,55.130001068115234,54.2599983215332,54.93000030517578,14516200.0
2017-02-14,55.43000030517578,55.52000045776367,54.81999969482422,55.47999954223633,13072000.0
2017-02-15,55.630001068115234,56.5,55.4900016784668,56.4900016784668,14149200.0
2017-02-16,56.58000183105469,56.900001525878906,56.45000076293945,56.880001068115234,11622900.0
2017-02-17,56.849998474121094,56.939998626708984,56.04999923706055,56.459999084472656,12456600.0
2017-02-20,56.849998474121094,56.939998626708984,56.04999923706055,56.459999084472656,12456600.0
2017-02-21,56.83000183105469,57.189998626708984,56.58000183105469,56.75,9878200.0
2017-02-22,56.779998779296875,57.099998474121094,56.47999954223633,57.099998474121094,8711500.0
2017-02-23,57.0099983215332,57.310001373291016,56.77000045776367,57.13999938964844,10152800.0
2017-02-24,57.02000045776367,57.22999954223633,56.5,57.220001220703125,10644800.0
2017-02-27,56.560001373291016,56.97999954223633,56.310001373291016,56.72999954223633,7127600.0
2017-02-28,56.4900016784668,56.52000045776367,55.88999938964844,56.47999954223633,10388200.0
2017-03-01,56.93000030517578,57.08000183105469,56.27000045776367,57.0099983215332,11082400.0
2017-03-02,56.95000076293945,57.150001525878906,56.2400016784668,56.369998931884766,8451700.0
2017-03-03,56.52000045776367,56.56999969482422,56.0,56.439998626708984,6971400.0
2017-03-06,56.27000045776367,56.560001373291016,56.06999969482422,56.45000076293945,7241600.0
2017-03-07,56.599998474121094,56.81999969482422,56.189998626708984,56.72999954223633,7131700.0
2017-03-08,56.91999816894531,58.08000183105469,56.79999923706055,57.77000045776367,13201700.0
2017-03-09,57.650001525878906,58.099998474121094,57.400001525878906,57.970001220703125,9875600.0
2017-03-10,58.36000061035156,58.790000915527344,58.29999923706055,58.63999938964844,9752000.0
2017-03-13,59.029998779296875,59.040000915527344,58.20000076293945,58.459999084472656,7737900.0
2017-03-14,58.380001068115234,58.380001068115234,57.720001220703125,58.220001220703125,6276900.0
2017-03-15,58.41999816894531,58.75,58.18000030517578,58.52000045776367,9029500.0
2017-03-16,58.29999923706055,58.72999954223633,58.15999984741211,58.349998474121094,7206200.0
2017-03-17,58.56999969482422,58.61000061035156,57.5099983215332,57.54999923706055,20057800.0
2017-03-20,57.790000915527344,58.06999969482422,57.59000015258789,57.810001373291016,7498200.0
2017-03-21,57.93000030517578,58.099998474121094,56.7400016784668,56.79999923706055,10092600.0
2017-03-22,56.72999954223633,57.130001068115234,56.099998474121094,57.040000915527344,9129700.0
2017-03-23,57.15999984741211,57.27000045776367,56.59000015258789,56.810001373291016,7718700.0
2017-03-24,57.470001220703125,57.470001220703125,56.63999938964844,56.91999816894531,5621400.0
2017-03-27,56.720001220703125,56.939998626708984,56.47999954223633,56.65999984741211,4726300.0
2017-03-28,56.66999816894531,57.61000061035156,56.66999816894531,57.380001068115234,5953500.0
2017-03-29,57.09000015258789,57.369998931884766,56.86000061035156,57.36000061035156,4042600.0
2017-03-30,57.36000061035156,57.650001525878906,57.189998626708984,57.20000076293945,6359000.0
2017-03-31,57.459999084472656,57.689998626708984,56.970001220703125,57.34000015258789,10065000.0
2017-04-03,57.2599983215332,57.34000015258789,56.040000915527344,56.5,11343500.0
2017-04-04,56.29999923706055,56.90999984741211,56.25,56.68000030517578,7123900.0
2017-04-05,56.79999923706055,57.529998779296875,56.41999816894531,56.470001220703125,7857700.0
2017-04-06,56.439998626708984,56.72999954223633,56.13999938964844,56.529998779296875,5757800.0
2017-04-07,56.58000183105469,56.599998474121094,56.189998626708984,56.31999969482422,5229800.0
2017-04-10,56.43000030517578,56.810001373291016,56.27000045776367,56.52000045776367,6039800.0
2017-04-11,56.31999969482422,56.36000061035156,54.720001220703125,55.349998474121094,17301800.0
2017-04-12,54.63999938964844,54.650001525878906,53.119998931884766,53.38999938964844,24822200.0
2017-04-13,53.130001068115234,53.68000030517578,52.779998779296875,52.790000915527344,17014400.0
2017-04-14,53.130001068115234,53.68000030517578,52.779998779296875,52.790000915527344,17014400.0
2017-04-17,52.9900016784668,53.130001068115234,52.75,52.88999938964844,10471700.0
2017-04-18,52.599998474121094,52.97999954223633,52.38999938964844,52.66999816894531,11262800.0
2017-04-19,53.0,53.099998474121094,52.29999923706055,52.61000061035156,15441500.0
2017-04-20,53.220001220703125,53.400001525878906,51.400001525878906,52.65999984741211,24664600.0
2017-04-21,52.77000045776367,52.79999923706055,52.209999084472656,52.5,10951500.0
2017-04-24,53.0099983215332,53.25,52.75,52.810001373291016,10784400.0
2017-04-25,53.16999816894531,53.4900016784668,52.959999084472656,53.0,11688700.0
2017-04-26,53.20000076293945,53.29999923706055,52.90999984741211,53.040000915527344,7373800.0
2017-04-27,53.2400016784668,53.34000015258789,52.90999984741211,53.209999084472656,6956200.0
2017-04-28,51.79999923706055,53.95000076293945,51.04999923706055,53.7400016784668,34374100.0
2017-05-01,53.650001525878906,53.70000076293945,53.099998474121094,53.599998474121094,12987700.0
2017-05-02,53.650001525878906,53.72999954223633,52.900001525878906,53.290000915527344,10445400.0
2017-05-03,53.40999984741211,54.77000045776367,53.25,54.4900016784668,18428300.0
2017-05-04,54.72999954223633,55.0,54.5,54.90999984741211,11993400.0
2017-05-05,54.93000030517578,55.0,54.70000076293945,54.93000030517578,9108800.0
2017-05-08,54.9900016784668,55.0,54.560001373291016,54.619998931884766,7033400.0
2017-05-09,54.689998626708984,55.189998626708984,54.630001068115234,55.150001525878906,8332900.0
2017-05-10,55.220001220703125,55.43000030517578,54.86000061035156,55.33000183105469,8517700.0
2017-05-11,55.25,55.29999923706055,54.40999984741211,54.68000030517578,13514700.0
2017-05-12,54.5,55.349998474121094,54.400001525878906,55.31999969482422,9107600.0
2017-05-15,55.08000183105469,55.4900016784668,55.08000183105469,55.400001525878906,10686100.0
2017-05-16,55.38999938964844,55.97999954223633,55.099998474121094,55.95000076293945,9599300.0
2017-05-17,55.63999938964844,56.08000183105469,55.29999923706055,55.36000061035156,14811300.0
2017-05-18,55.58000183105469,56.310001373291016,55.02000045776367,56.119998931884766,13125300.0
2017-05-19,56.4900016784668,57.790000915527344,56.20000076293945,57.66999816894531,16643800.0
2017-05-22,58.38999938964844,59.540000915527344,58.380001068115234,59.279998779296875,20771500.0
2017-05-23,59.380001068115234,59.88999938964844,59.130001068115234,59.220001220703125,14223400.0
2017-05-24,59.279998779296875,59.619998931884766,58.56999969482422,58.63999938964844,8592600.0
2017-05-25,58.650001525878906,58.95000076293945,58.2599983215332,58.45000076293945,9556500.0
2017-05-26,57.65999984741211,57.97999954223633,57.369998931884766,57.52000045776367,8261900.0
2017-05-29,57.65999984741211,57.97999954223633,57.369998931884766,57.52000045776367,8261900.0
2017-05-30,57.279998779296875,57.7400016784668,57.16999816894531,57.34000015258789,11553700.0
2017-05-31,57.2599983215332,57.72999954223633,57.0,57.27000045776367,14082600.0
2017-06-01,57.45000076293945,58.650001525878906,57.349998474121094,58.619998931884766,11560100.0
2017-06-02,58.88999938964844,58.959999084472656,58.349998474121094,58.58000183105469,9538000.0
2017-06-05,58.5,59.04999923706055,58.47999954223633,58.86000061035156,7960800.0
2017-06-06,58.599998474121094,58.90999984741211,58.18000030517578,58.20000076293945,7871500.0
2017-06-07,58.29999923706055,58.4900016784668,57.130001068115234,57.529998779296875,10126500.0
2017-06-08,57.77000045776367,58.150001525878906,57.61000061035156,58.119998931884766,10322200.0
2017-06-09,58.369998931884766,58.4900016784668,56.7400016784668,57.04999923706055,13624800.0
2017-06-12,56.52000045776367,57.68000030517578,56.47999954223633,57.4900016784668,9985100.0
2017-06-13,57.95000076293945,58.06999969482422,57.5,57.540000915527344,7111500.0
2017-06-14,57.70000076293945,57.970001220703125,56.66999816894531,57.0099983215332,6740000.0
2017-06-15,56.41999816894531,57.16999816894531,56.400001525878906,56.93000030517578,5416600.0
2017-06-16,56.97999954223633,57.0099983215332,56.349998474121094,56.81999969482422,14555600.0
2017-06-19,56.959999084472656,57.65999984741211,56.90999984741211,57.61000061035156,7166200.0
2017-06-20,57.459999084472656,57.61000061035156,56.5099983215332,56.790000915527344,8181600.0
2017-06-21,56.790000915527344,56.84000015258789,56.119998931884766,56.33000183105469,8324900.0
2017-06-22,56.2400016784668,56.75,56.060001373291016,56.470001220703125,5560100.0
2017-06-23,56.63999938964844,57.439998626708984,56.56999969482422,56.90999984741211,11847900.0
2017-06-26,57.09000015258789,57.689998626708984,56.209999084472656,56.560001373291016,7339100.0
2017-06-27,56.290000915527344,56.33000183105469,55.40999984741211,55.43000030517578,6814400.0
2017-06-28,55.400001525878906,56.31999969482422,55.18000030517578,56.15999984741211,7542400.0
2017-06-29,55.93000030517578,55.93000030517578,54.54999923706055,55.08000183105469,8456900.0
2017-06-30,55.599998474121094,55.630001068115234,55.029998779296875,55.220001220703125,8781900.0
2017-07-03,55.529998779296875,56.02000045776367,54.91999816894531,54.95000076293945,4379600.0
2017-07-04,55.529998779296875,56.02000045776367,54.91999816894531,54.95000076293945,4379600.0
2017-07-05,55.0099983215332,55.560001373291016,54.779998779296875,55.45000076293945,6823800.0
2017-07-06,55.02000045776367,55.22999954223633,54.7400016784668,54.790000915527344,5663000.0
2017-07-07,55.040000915527344,55.72999954223633,54.869998931884766,55.349998474121094,5356000.0
2017-07-10,55.369998931884766,55.88999938964844,55.189998626708984,55.63999938964844,5098100.0
2017-07-11,55.630001068115234,55.630001068115234,55.02000045776367,55.33000183105469,6124900.0
2017-07-12,55.790000915527344,56.310001373291016,55.720001220703125,56.20000076293945,6126800.0
2017-07-13,56.380001068115234,56.52000045776367,56.16999816894531,56.22999954223633,6219200.0
2017-07-14,56.5,56.93000030517578,56.150001525878906,56.810001373291016,4440100.0
2017-07-17,56.72999954223633,56.91999816894531,56.38999938964844,56.459999084472656,5123600.0
2017-07-18,56.34000015258789,56.380001068115234,56.0,56.290000915527344,7441000.0
2017-07-19,56.459999084472656,56.939998626708984,56.0099983215332,56.779998779296875,8783700.0
2017-07-20,55.11000061035156,55.43000030517578,53.459999084472656,53.970001220703125,35943900.0
2017-07-21,53.65999984741211,54.0,53.369998931884766,53.84000015258789,12113100.0
2017-07-24,53.75,53.880001068115234,53.09000015258789,53.220001220703125,8832200.0
2017-07-25,53.20000076293945,53.650001525878906,53.06999969482422,53.27000045776367,7112100.0
2017-07-26,53.290000915527344,53.349998474121094,52.7400016784668,53.13999938964844,7581500.0
2017-07-27,53.08000183105469,53.369998931884766,52.22999954223633,52.4900016784668,14069200.0
2017-07-28,52.27000045776367,52.9900016784668,52.27000045776367,52.880001068115234,6644300.0
2017-07-31,53.099998474121094,53.29999923706055,52.75,53.189998626708984,11302700.0
2017-08-01,53.29999923706055,53.43000030517578,52.90999984741211,53.40999984741211,9372100.0
2017-08-02,53.29999923706055,53.38999938964844,52.779998779296875,53.16999816894531,23084000.0
2017-08-03,53.15999984741211,53.34000015258789,52.75,52.95000076293945,8643500.0
2017-08-04,53.0,53.0,52.5099983215332,52.619998931884766,8677900.0
2017-08-07,52.5,52.849998474121094,52.4900016784668,52.70000076293945,6561800.0
2017-08-08,52.54999923706055,53.33000183105469,52.209999084472656,52.290000915527344,10462200.0
2017-08-09,52.04999923706055,52.79999923706055,52.0,52.77000045776367,8085300.0
2017-08-10,52.540000915527344,52.75,52.11000061035156,52.34000015258789,10768000.0
2017-08-11,52.38999938964844,53.130001068115234,52.290000915527344,52.720001220703125,5894200.0
2017-08-14,53.040000915527344,53.63999938964844,52.90999984741211,53.54999923706055,8118200.0
2017-08-15,53.65999984741211,54.08000183105469,53.349998474121094,53.869998931884766,7876300.0
2017-08-16,54.060001373291016,54.099998474121094,53.2599983215332,53.310001373291016,7414900.0
2017-08-17,53.189998626708984,53.40999984741211,52.27000045776367,52.27000045776367,6589400.0
2017-08-18,52.2599983215332,52.41999816894531,51.900001525878906,51.91999816894531,6696400.0
2017-08-21,52.0,52.08000183105469,51.5,51.97999954223633,5205700.0
2017-08-22,52.209999084472656,52.619998931884766,52.209999084472656,52.349998474121094,4443300.0
2017-08-23,52.29999923706055,52.40999984741211,51.779998779296875,52.22999954223633,5259300.0
2017-08-24,52.369998931884766,52.709999084472656,52.2599983215332,52.4900016784668,6198600.0
2017-08-25,52.779998779296875,52.849998474121094,52.02000045776367,52.029998779296875,8684700.0
2017-08-28,51.77000045776367,51.810001373291016,51.459999084472656,51.810001373291016,4519000.0
2017-08-29,51.310001373291016,51.86000061035156,51.279998779296875,51.810001373291016,4980900.0
2017-08-30,52.22999954223633,52.290000915527344,51.560001373291016,52.119998931884766,4876200.0
2017-08-31,52.2599983215332,52.59000015258789,52.119998931884766,52.27000045776367,8215800.0
2017-09-01,52.529998779296875,52.77000045776367,51.93000030517578,52.04999923706055,5301300.0
2017-09-04,52.529998779296875,52.77000045776367,51.93000030517578,52.04999923706055,5301300.0
2017-09-05,51.86000061035156,51.900001525878906,49.83000183105469,50.029998779296875,17811100.0
2017-09-06,50.189998626708984,50.77000045776367,49.83000183105469,50.45000076293945,16206900.0
2017-09-07,50.560001373291016,50.689998626708984,50.25,50.380001068115234,10035500.0
2017-09-08,50.349998474121094,50.45000076293945,48.91999816894531,49.63999938964844,12809400.0
2017-09-11,49.939998626708984,50.66999816894531,49.90999984741211,50.56999969482422,7473500.0
2017-09-12,50.599998474121094,51.06999969482422,50.52000045776367,50.900001525878906,4526800.0
2017-09-13,50.79999923706055,51.11000061035156,50.720001220703125,51.0099983215332,6191400.0
2017-09-14,50.970001220703125,51.59000015258789,50.66999816894531,51.47999954223633,7741300.0
2017-09-15,51.95000076293945,52.290000915527344,51.439998626708984,52.189998626708984,13177900.0
2017-09-18,52.2400016784668,52.369998931884766,51.959999084472656,52.25,6002700.0
2017-09-19,52.400001525878906,52.5,52.060001373291016,52.29999923706055,5825200.0
2017-09-20,52.43000030517578,52.52000045776367,51.47999954223633,51.97999954223633,8400300.0
2017-09-21,51.86000061035156,52.20000076293945,51.709999084472656,52.029998779296875,5750600.0
2017-09-22,51.81999969482422,52.22999954223633,51.779998779296875,52.09000015258789,4105100.0
2017-09-25,51.900001525878906,52.290000915527344,51.61000061035156,51.619998931884766,8178400.0
2017-09-26,51.75,51.869998931884766,50.849998474121094,51.130001068115234,9378800.0
2017-09-27,51.43000030517578,51.61000061035156,51.150001525878906,51.54999923706055,8200600.0
2017-09-28,51.380001068115234,52.040000915527344,51.310001373291016,51.75,5732900.0
2017-09-29,51.90999984741211,52.040000915527344,51.619998931884766,51.84000015258789,5371200.0
2017-10-02,52.09000015258789,52.15999984741211,51.70000076293945,51.880001068115234,4439200.0
